id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,is_weekend,month,peak_hour_flag,is_night,is_holiday,event_window,event_window_code,location_cluster,distance_to_nearest_junction_km,distance_to_nearest_corridor_km,is_major_corridor,event_path_distance_km,contains_water,contains_tree,contains_accident,contains_rally,contains_breakdown,contains_pothole,contains_closure,event_type_encoded,event_cause_encoded,priority_encoded,veh_type_encoded,status_encoded,corridor_encoded,junction_encoded,zone_encoded,tfidf_accident,tfidf_congestion,tfidf_construction,tfidf_others,tfidf_pot_holes,tfidf_procession,tfidf_public_event,tfidf_road_conditions,tfidf_starting_problem,tfidf_starting_problem_vehicle_breakdown,tfidf_tree_fall,tfidf_unknown,tfidf_unknown_accident,tfidf_unknown_pot_holes,tfidf_unknown_tree_fall,tfidf_unknown_vehicle_breakdown,tfidf_unknown_water_logging,tfidf_vehicle_breakdown,tfidf_vehicle_breakdown_vehicle_breakdown,tfidf_water_logging,severity_score,severity,severity_encoded,congestion_impact_score,affected_radius,corridor_historical_avg_duration,corridor_historical_avg_severity,corridor_historical_event_frequency,corridor_historical_avg_impact,junction_historical_avg_duration,junction_historical_avg_severity,junction_historical_event_frequency,junction_historical_avg_impact,location_cluster_historical_avg_duration,location_cluster_historical_avg_severity,location_cluster_historical_event_frequency,location_cluster_historical_avg_impact,corridor_rolling_impact_30d,junction_rolling_impact_30d,location_cluster_rolling_impact_30d,historical_impact_score
FKID001780,unplanned,12.947922,77.5345219,12.947922,77.5345219,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,0,2024-03-17 01:40:34.956000+00:00,2024-03-17 04:35:48.813446+00:00,closed,1,2024-03-17 04:35:48.813446+00:00,,unknown,traffic_slow_movement_sir,lcv,FKN00GL0931,mysore_road,high,,,,2024-03-17 01:42:40.983925+00:00,,1,FKUSR00671,FKUSR00001,,,,byatarayanapura,,FKKG000655,,,,,,,,,unknown,unknown,175.23095743333334,1,6,1,3,0,1,0,late_night,2,0,0.5011775812519084,3.8021629822227023,1,0.0,0,0,0,0,1,0,0,1,13,0,4,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,66.9,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,73.75509202453988,65.92206239168111,65.97980221058755,67.77
FKID001785,unplanned,13.0227369,77.58459,13.0227369,77.58459,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,accident,0,2024-03-17 01:43:34.273000+00:00,2024-03-17 03:35:47.994941+00:00,closed,1,2024-03-17 03:35:47.994941+00:00,,unknown,unknown,unknown,,bellary_road_1,high,,,,2024-03-17 01:45:45.410913+00:00,,1,FKUSR00423,FKUSR00001,,,,sadashivanagar,,FKKG000412,,,,,,,,,unknown,unknown,112.22869901666667,1,6,1,3,0,1,0,late_night,2,0,0.9114437595984007,0.897722419965895,1,0.0,0,0,1,0,0,0,0,1,0,0,10,1,2,277,8,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,59.03,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.69801526717558,65.91410848240047,65.97172574084834,64.36
FKID001794,unplanned,13.0227369,77.58459,13.0227369,77.58459,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,accident,0,2024-03-17 01:43:34.273000+00:00,2024-03-17 03:35:48.006643+00:00,closed,1,2024-03-17 03:35:48.006643+00:00,,unknown,unknown,unknown,,bellary_road_1,high,,,,2024-03-17 01:45:45.657470+00:00,,1,FKUSR00423,FKUSR00001,,,,sadashivanagar,,FKKG000412,,,,,,,,,unknown,unknown,112.22889405,1,6,1,3,0,1,0,late_night,2,0,0.9114437595984007,0.897722419965895,1,0.0,0,0,1,0,0,0,0,1,0,0,10,1,2,277,8,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,59.03,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.57931818181818,65.9180831408776,65.97576162790698,64.36
FKID001787,unplanned,12.9061681,77.5856637,12.9061681,77.5856637,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,0,2024-03-17 01:48:25.203000+00:00,2024-03-17 04:35:48.836860+00:00,closed,1,2024-03-17 04:35:48.836860+00:00,,unknown,person_no_promble,bmtc_bus,FKN00GL0933,orr_west_1,high,,,,2024-03-17 01:54:14.004038+00:00,,1,FKUSR00915,FKUSR00001,,,,j_p_nagar,,FKKG000894,,,,,,,,,unknown,unknown,167.39389766666667,1,6,1,3,0,1,0,late_night,2,0,0.011908931980428984,1.7006454088849965,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,18,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,65.92,0.9,976.8095397315476,1.375,168,69.14303571428572,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,68.01475,65.91411188004614,65.97169570267131,67.77
FKID001788,unplanned,13.040034,77.5438675,13.040034,77.5438675,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-03-17 02:21:57.769000+00:00,2024-03-17 04:09:49.807257+00:00,closed,0,2024-03-17 04:09:49.807919+00:00,,unknown,vaccym_down,heavy_vehicle,FKN00GL0934,orr_north_2,high,,,,2024-03-17 02:22:49.459597+00:00,,1,FKUSR00916,FKUSR00001,,,,jalahalli,,FKKG000895,,,,FKUSR00916,2024-03-17 04:09:49.807257+00:00,,,,unknown,unknown,107.86730428333334,2,6,1,3,0,1,0,late_night,2,0,1.2714152295659726,1.1565131943405513,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,17,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,58.48,0.9,668.3508308985815,1.3617021276595744,235,70.28727659574467,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,66.5577358490566,65.91214532871973,65.96971544715447,67.77
FKID001808,unplanned,12.9883409,77.7298618,12.9883776,77.7299099,"Whitefield Road, Divyasree NR Enclave, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)","Whitefield Road, Divyasree NR Enclave, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,1,2024-03-17 02:30:15.150000+00:00,2024-03-17 04:35:48.875185+00:00,closed,1,2024-03-17 04:35:48.875185+00:00,,unknown,vehicle_break_down_location_towards_hope_farm,heavy_vehicle,FKN00GL0948,non_corridor,low,,,,2024-03-17 02:31:53.702711+00:00,,1,FKUSR00920,FKUSR00001,,,,mahadevapura,,FKKG000899,,,,,,,,,unknown,unknown,125.56208641666667,2,6,1,3,0,1,0,late_night,2,0,0.3982183650519236,3.798925511163004,1,0.006619265226933336,0,0,0,0,1,0,0,1,13,1,2,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,75.7,1.401,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.97227678571429,65.91778674351585,65.975362739408,82.36
FKID001796,unplanned,12.9994223,77.5411015,12.9994223,77.5411015,"Kurubarahalli Main Road, Shankarmata Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560086 (India)",,vehicle_breakdown,0,2024-03-17 02:55:11.771000+00:00,2024-03-17 03:33:34.412512+00:00,closed,1,2024-03-17 03:33:34.413007+00:00,,unknown,starter_problem,private_car,FKN00GL0938,non_corridor,low,,,,2024-03-17 02:57:40.263562+00:00,,1,FKUSR00209,FKUSR00001,,,,vijayanagara,,FKKG000201,,,,FKUSR00209,2024-03-17 03:33:34.412512+00:00,,,,unknown,unknown,38.377358533333336,2,6,1,3,0,1,0,late_night,2,0,1.1152902863153975,1.8299893399225882,1,0.0,0,0,0,0,1,0,0,1,13,1,7,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low,0,34.8,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.93635958395245,65.89986175115207,65.95727958236658,53.22
FKID001810,unplanned,13.0489105,77.5500282,13.0489105,77.5500282,"HMT Main Road, Soundarya Gardenia Apartment, HMT Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,0,2024-03-17 03:07:47.648000+00:00,2024-03-17 05:35:48.176986+00:00,closed,1,2024-03-17 05:35:48.176986+00:00,,unknown,lorry_off_road_towards_hmt,heavy_vehicle,FKN00GL0932,non_corridor,low,,,,2024-03-17 03:09:49.892081+00:00,,1,FKUSR00922,FKUSR00001,,,,jalahalli,,FKKG000901,,,,,,,,,unknown,unknown,148.00881643333332,3,6,1,3,0,1,0,late_night,2,0,0.8876277945897852,0.7243709215597747,1,0.0,0,0,0,0,1,0,0,1,13,1,2,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Low,0,48.5,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.92087537091988,65.8898445595855,65.94715942028985,53.22
FKID001823,unplanned,13.0782574,77.5926794,13.0782574,77.5926794,"Bellary Road, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",,vehicle_breakdown,0,2024-03-17 04:39:52.590000+00:00,2024-03-17 07:35:48.341815+00:00,closed,1,2024-03-17 07:35:48.341815+00:00,,unknown,hgv_vehicle_off_road_due_to_engine_problem_in_front_of_person_towards_city_traffic_is_normal_moving_sir,heavy_vehicle,FKN00GL0957,bellary_road_2,high,,,,2024-03-17 04:42:41.572599+00:00,,1,FKUSR00215,FKUSR00001,,,,yelahanka,,FKKG000207,,,,,,,,,unknown,unknown,175.92919691666665,4,6,1,3,0,1,0,late_night,2,0,0.5260394543440695,2.3591307032424167,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,3,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,66.99,0.9,623.9550017936675,1.482849604221636,379,72.46828496042217,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.58,65.94049047893826,65.9982916908774,67.77
FKID001809,unplanned,12.9635794,77.5845525,12.9635794,77.5845525,"Sri Narasimha Raj Wadiyar Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,0,2024-03-17 05:17:05.733000+00:00,2024-03-17 05:56:34.618864+00:00,closed,1,2024-03-17 05:56:34.619415+00:00,,unknown,unknown,bmtc_bus,FKN00GL0949,mysore_road,high,,,,2024-03-17 05:18:12.261280+00:00,,1,FKUSR00921,FKUSR00001,,,,halasuru_gate,,FKKG000900,,,,FKUSR00921,2024-03-17 05:56:34.618864+00:00,,,,unknown,unknown,39.481431066666666,5,6,1,3,0,1,0,late_night,2,0,0.04017030016981544,1.9211653480781867,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123344187878399,0.0,0.0,0.0,0.7156993212206915,0.0,0.3358884356032517,0.0,0.0,2,Medium,1,49.94,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,73.73858024691357,65.93117341040463,65.98901047729919,67.77
FKID001811,unplanned,13.0597983,77.5932733,13.0597983,77.5932733,"17th Main Road, Esteem Gardenia, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",,vehicle_breakdown,0,2024-03-17 05:26:22.752000+00:00,2024-03-17 07:35:48.386469+00:00,closed,1,2024-03-17 07:35:48.386469+00:00,,unknown,starting_problem,private_car,FKN00GL0950,bellary_road_1,high,,,,2024-03-17 05:27:01.580877+00:00,,1,FKUSR00224,FKUSR00001,,,,kodigehalli,,FKKG000216,,,,,,,,,unknown,unknown,129.42724115,5,6,1,3,0,1,0,late_night,2,0,0.5768027100359137,3.9961765577684867,1,0.0,0,0,0,0,1,0,0,1,13,0,7,1,2,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860122610951053,0.6978582725561806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058664835569033,0.0,0.0,3,Medium,1,61.18,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.47857142857143,65.9697050318103,66.0278450786255,67.77
FKID001831,unplanned,13.0192626,77.6191858,13.0192626,77.6191858,"1st Main Road, Vinoba Nagar, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",,accident,0,2024-03-17 05:46:31.294993+00:00,2024-03-17 07:35:48.414396+00:00,closed,1,2024-03-17 07:35:48.414396+00:00,,unknown,unknown,unknown,,non_corridor,low,,,,2024-03-17 06:03:19.359535+00:00,,1,FKUSR00036,FKUSR00036,FKUSR00036,FKUSR00927,,k_g_halli,,,,,,,,,,,unknown,unknown,109.28532338333333,5,6,1,3,0,1,0,late_night,2,0,1.719407549288777,1.4985533307812349,1,0.0,0,0,1,0,0,0,0,1,0,1,10,1,11,277,8,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Low,0,43.66,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.083637724550904,65.96885482938114,66.02698893418753,57.34
FKID001832,unplanned,12.9738909,77.5433266,12.9738909,77.5433266,"Sha Shi Marulayya Road, Hoshalli Extension, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,0,2024-03-17 06:03:40.124000+00:00,2024-03-17 08:35:48.318872+00:00,closed,1,2024-03-17 08:35:48.318872+00:00,,unknown,starting_problem_to_bus_nothing_problem_to_traffic,bmtc_bus,FKN00GL0959,west_of_chord_road,high,,,,2024-03-17 06:05:11.247487+00:00,,1,FKUSR00928,FKUSR00001,,,,vijayanagara,,FKKG000906,,,,,,,,,unknown,unknown,152.1365812,6,6,1,3,0,0,0,morning,3,0,0.469421784337967,1.371036945457545,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,22,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,64.02,0.9,965.3375271744253,1.3620689655172413,174,68.94275862068966,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.8357894736842,65.98296124927704,66.04119394292371,67.77
FKID001833,unplanned,12.972293,77.5821863,12.972293,77.5821863,"District Office Road, Cauvery Bhavan, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,vehicle_breakdown,0,2024-03-17 06:28:28.351000+00:00,2024-03-17 08:35:48.342106+00:00,closed,1,2024-03-17 08:35:48.342106+00:00,,unknown,break_fail,bmtc_bus,FKN00GL0960,non_corridor,low,,,,2024-03-17 06:29:11.650663+00:00,,1,FKUSR00709,FKUSR00001,,,,halasuru_gate,,FKKG000693,,,,,,,,,unknown,unknown,127.33318510000001,6,6,1,3,0,0,0,morning,3,0,0.14193491577512035,1.0627085567772832,1,0.0,0,0,0,0,1,0,0,1,13,1,1,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Low,0,45.92,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.10845577211395,65.99467284308048,66.053055393586,53.22
FKID001819,unplanned,12.9171587,77.5873127,12.9171587,77.5873127,"46th Cross Road, DK Naik Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,vehicle_breakdown,0,2024-03-17 06:39:48.014000+00:00,2024-03-17 09:35:48.032732+00:00,closed,1,2024-03-17 09:35:48.032732+00:00,,unknown,unknown,lcv,FKN00GL0956,non_corridor,low,,,,2024-03-17 06:41:00.537232+00:00,,1,FKUSR00783,FKUSR00001,,,,jayanagara,,FKKG000767,,,,,,,,,unknown,unknown,176.0003122,6,6,1,3,0,0,0,morning,3,0,0.15788445102702023,2.3648864257682454,1,0.0,0,0,0,0,1,0,0,1,13,1,4,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123344187878399,0.0,0.0,0.0,0.7156993212206915,0.0,0.3358884356032517,0.0,0.0,1,Low,0,52.0,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.09781437125749,65.98657407407407,66.04486596736596,53.22
FKID001821,unplanned,12.9613839,77.6316873,12.9613839,77.6316873,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,water_logging,0,2024-03-17 07:16:43.005000+00:00,2024-03-29 07:29:44.214436+00:00,closed,1,2024-03-29 07:29:44.214973+00:00,,unknown,water_loging_old_airport_road_aralikatte_towards_commando_hospital,unknown,,non_corridor,low,,,,2024-03-17 07:17:30.336137+00:00,,1,FKUSR00345,FKUSR00001,,,,halasur,,FKKG000337,,,,FKUSR00345,2024-03-29 07:29:44.214436+00:00,,,,unknown,unknown,10080.0,7,6,1,3,1,0,0,morning,3,0,0.7804446046238775,2.0034122110495294,1,0.0,1,0,0,0,0,0,0,1,15,1,10,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Medium,1,85.0,0.9,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.13653213751869,66.00769675925925,66.06613636363636,53.68
FKID001826,unplanned,13.0046931,77.6360591,13.0046931,77.6360591,"Kammanahalli Main Road, Seva Nagar, New Lingarajapuram, Bengaluru, Karnataka. Pin-560033 (India)",,others,0,2024-03-17 08:29:49.921000+00:00,2024-03-17 08:34:43.051437+00:00,closed,0,2024-03-17 08:34:43.052019+00:00,,unknown,gear_failure_of_location_bus,unknown,,non_corridor,low,,,,2024-03-17 08:30:30.716557+00:00,,1,FKUSR00925,FKUSR00925,,,,banaswadi,,FKKG000904,,,,FKUSR00925,2024-03-17 08:34:43.051437+00:00,,,,unknown,unknown,4.885507283333333,8,6,1,3,1,0,0,morning,3,0,1.7789258105851233,2.515351611082927,1,0.0,0,0,0,0,0,0,0,1,5,1,10,1,11,277,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Low,0,40.61,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.10888059701493,65.98977391304348,66.04819030939872,53.63
FKID001834,unplanned,13.0284816,77.5405868,13.0284816,77.5405868,"Mumbai Bengaluru Highway, Cardinal One, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-03-17 09:32:43.920000+00:00,2024-03-17 11:35:47.978773+00:00,closed,1,2024-03-17 11:35:47.978773+00:00,,unknown,bmyc_bus_has_broken_down_below_the_metro_but_there_is_no_problem_with_vehicular_traffic_towards_city_out_going,ksrtc_bus,FKN00GL0961,tumkur_road,high,,,,2024-03-17 09:35:16.016878+00:00,,1,FKUSR00305,FKUSR00001,,,,yeshwanthpura,,FKKG000297,,,,,,,,,unknown,unknown,123.06764621666666,9,6,1,3,1,0,0,morning,3,0,0.08591117282281358,0.7466967712511795,1,0.0,0,0,0,0,1,0,0,1,13,0,3,1,19,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,85.38,1.25,437.78307261015283,1.3187772925764192,458,67.22281659388646,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.47670329670329,65.97892048752176,66.03732904734073,67.77
FKID001845,unplanned,13.0406183,77.5467,13.0406183,77.5467,"12th I Main Road, New Bandappa Garden, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",,vehicle_breakdown,0,2024-03-17 10:30:00.211000+00:00,2024-03-17 12:35:47.743755+00:00,closed,1,2024-03-17 12:35:47.743755+00:00,,unknown,break_down,truck,FKN00GL0964,orr_north_2,high,emty,mechanical problem,10.0,2024-03-17 10:32:04.336038+00:00,,1,FKUSR00674,FKUSR00001,,,,yeshwanthpura,,FKKG000658,,,,,,,,,unknown,unknown,125.79221258333334,10,6,1,3,1,0,0,morning,3,0,1.1250244803736438,0.8471349688897619,1,0.0,0,0,0,0,1,0,0,1,13,0,9,1,17,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,85.72,1.25,668.3508308985815,1.3617021276595744,235,70.28727659574467,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,66.94415094339624,65.99037122969837,66.04882593457944,67.77
FKID001839,unplanned,13.0414567,77.546055,13.0414567,77.546055,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,0,2024-03-17 10:32:17.200000+00:00,2024-03-17 10:44:58.591050+00:00,closed,0,2024-03-17 10:44:58.591525+00:00,,unknown,break_down,truck,FKN00GL0964,orr_north_2,high,goods,mechanical problem,10.0,2024-03-17 10:33:49.187864+00:00,,1,FKUSR00674,FKUSR00001,,,,jalahalli,,FKKG000658,,,,FKUSR00674,2024-03-17 10:44:58.591050+00:00,,,,unknown,unknown,12.689850833333333,10,6,1,3,1,0,0,morning,3,0,1.1650391707875625,0.8822685603834388,1,0.0,0,0,0,0,1,0,0,1,13,0,9,1,17,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,56.59,0.9,668.3508308985815,1.3617021276595744,235,70.28727659574467,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,66.7524074074074,65.98492173913043,66.04330414477525,67.77
FKID001840,planned,12.9568175,77.7011908,12.9570478,77.7012818,"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)","Marathahalli Underpass U Turn, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,1,2024-03-17 11:06:56.213000+00:00,2024-03-17 15:05:46+00:00,closed,1,2024-03-17 15:35:47.589591+00:00,,unknown,location_work,unknown,,varthur_road,high,,,,2024-03-17 11:08:32.951500+00:00,,1,FKUSR00359,FKUSR00001,,,,hal_old_airport,,FKKG000351,,,,,,,,,unknown,unknown,238.82978333333332,11,6,1,3,1,0,0,morning,3,0,0.06352315148938606,1.4139562554018459,0,0.02744126322795286,0,0,0,0,0,0,0,0,2,0,10,1,21,277,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,High,2,100.0,1.455,824.8965201454546,1.5454545454545454,77,66.54675324675325,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,66.54583333333333,66.0046292004635,66.06311551925322,90.95
FKID001844,unplanned,13.0303304,77.5372822,13.0303304,77.5372822,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-03-17 11:08:08.185000+00:00,2024-03-17 12:09:00.516336+00:00,closed,1,2024-03-17 12:09:00.516850+00:00,,unknown,generator_heating_problem,heavy_vehicle,FKN00GL0967,tumkur_road,high,,,,2024-03-17 11:20:31.500775+00:00,,1,FKUSR00894,FKUSR00001,,,,yeshwanthpura,,FKKG000873,,,,FKUSR00894,2024-03-17 12:09:00.516336+00:00,,,,unknown,unknown,60.872188933333334,11,6,1,3,1,0,0,morning,3,0,0.03313374292568025,0.33436161536744213,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,19,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,77.61,1.25,437.78307261015283,1.3187772925764192,458,67.22281659388646,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.56510869565219,66.01134916039373,66.06984839650146,67.77
